plate_text,plate_count,detection_count,max_confidence,bbox_summary,raw_plate_text,high_conf_detection,all_unique_plates,unique_plate_count,frame_plate_text,image
"[""51F-882.70""]",[1],1,0.9499486684799194,,"[""51F-88270""]",True,"[""51F-882.70""]",[1],"[""51F-882.70""]",CarLongPlateGen2983.jpg
"[""511G-316.91""]",[1],1,0.9486324787139893,,"[""511G-316.91""]",True,"[""511G-316.91""]",[1],"[""511G-316.91""]",CarLongPlateGen3005.jpg
"[""51F-222.61""]",[1],1,0.9600626826286316,,"[""51F-222.61""]",True,"[""51F-222.61""]",[1],"[""51F-222.61""]",CarLongPlateGen3013.jpg
"[""51F-826.06""]",[1],1,0.9500414729118347,,"[""51F-826.06""]",True,"[""51F-826.06""]",[1],"[""51F-826.06""]",CarLongPlateGen3033.jpg
"[""51A-052.27""]",[1],1,0.9489172697067261,,"[""51A\u00b705227""]",True,"[""51A-052.27""]",[1],"[""51A-052.27""]",CarLongPlateGen3041.jpg
"[""48A-051.77""]",[1],1,0.9404625296592712,,"[""48A-051.77""]",True,"[""48A-051.77""]",[1],"[""48A-051.77""]",CarLongPlateGen3053.jpg
"[""F-76354""]",[1],1,0.933552086353302,,"[""F-76354""]",True,"[""F-76354""]",[1],"[""F-76354""]",CarLongPlateGen3055.jpg
"[""51F-882.70""]",[1],1,0.9364014267921448,,"[""51F88270""]",True,"[""51F-882.70""]",[1],"[""51F-882.70""]",CarLongPlateGen3057.jpg
"[""56S-4698""]",[1],1,0.9504110217094421,,"[""56S\u00b74698""]",True,"[""56S-4698""]",[1],"[""56S-4698""]",CarLongPlateGen3061.jpg
"[""51A-691.72""]",[1],1,0.9527502655982971,,"[""51A69172""]",True,"[""51A-691.72""]",[1],"[""51A-691.72""]",CarLongPlateGen3065.jpg
"[""51F-590.11""]",[1],1,0.9553191661834717,,"[""51F-590.11""]",True,"[""51F-590.11""]",[1],"[""51F-590.11""]",CarLongPlateGen3093.jpg
"[""51A-012.04""]",[1],1,0.9549844264984131,,"[""51A-01204""]",True,"[""51A-012.04""]",[1],"[""51A-012.04""]",CarLongPlateGen3099.jpg
"[""51F-207.54""]",[1],1,0.9548162817955017,,"[""51F-207.54""]",True,"[""51F-207.54""]",[1],"[""51F-207.54""]",CarLongPlateGen3101.jpg
"[""50LD-044.11""]",[1],1,0.9633687138557434,,"[""50LD\u00b7044.11""]",True,"[""50LD-044.11""]",[1],"[""50LD-044.11""]",CarLongPlateGen3117.jpg
"[""51A-052.27""]",[1],1,0.9531006813049316,,"[""51A-052.27""]",True,"[""51A-052.27""]",[1],"[""51A-052.27""]",CarLongPlateGen3125.jpg
"[""51F-079.73""]",[1],1,0.9602867364883423,,"[""51F-079.73""]",True,"[""51F-079.73""]",[1],"[""51F-079.73""]",CarLongPlateGen3135.jpg
"[""51F-617.12""]",[1],1,0.960212230682373,,"[""51F-617.12""]",True,"[""51F-617.12""]",[1],"[""51F-617.12""]",CarLongPlateGen3137.jpg
"[""52Y-6490"", ""LN222""]","[1, 1]",2,0.0,,"[""52Y\u00b76490"", ""LN222""]",False,"[""52Y-6490"", ""LN222""]","[1, 1]","[""52Y-6490"", ""LN222""]",CarLongPlateGen3145.jpg
"[""60A-038.68""]",[1],1,0.954308032989502,,"[""60A-038.68""]",True,"[""60A-038.68""]",[1],"[""60A-038.68""]",CarLongPlateGen3155.jpg
"[""51A-459.74""]",[1],1,0.9532750844955444,,"[""51A-459.74""]",True,"[""51A-459.74""]",[1],"[""51A-459.74""]",CarLongPlateGen3167.jpg
"[""51F-590.11""]",[1],1,0.9540517926216125,,"[""51F-59011""]",True,"[""51F-590.11""]",[1],"[""51F-590.11""]",CarLongPlateGen3173.jpg
"[""51G-100.96""]",[1],1,0.9502266049385071,,"[""51G-100.96""]",True,"[""51G-100.96""]",[1],"[""51G-100.96""]",CarLongPlateGen3183.jpg
"[""51G-473.40""]",[1],1,0.9528381824493408,,"[""51G-473.40""]",True,"[""51G-473.40""]",[1],"[""51G-473.40""]",CarLongPlateGen3201.jpg
"[""51G-512.92""]",[1],1,0.9503188729286194,,"[""51G-512.92""]",True,"[""51G-512.92""]",[1],"[""51G-512.92""]",CarLongPlateGen3203.jpg
"[""51F-220.29""]",[1],1,0.9492946267127991,,"[""51F-22029""]",True,"[""51F-220.29""]",[1],"[""51F-220.29""]",CarLongPlateGen3217.jpg
"[""51F-598.81""]",[1],1,0.9462003111839294,,"[""51F-598.81""]",True,"[""51F-598.81""]",[1],"[""51F-598.81""]",CarLongPlateGen3221.jpg
"[""51F-079.73""]",[1],1,0.9259026646614075,,"[""51F07973""]",True,"[""51F-079.73""]",[1],"[""51F-079.73""]",CarLongPlateGen323.jpg
"[""51F-617.12""]",[1],1,0.9552357196807861,,"[""51F-61712""]",True,"[""51F-617.12""]",[1],"[""51F-617.12""]",CarLongPlateGen3231.jpg
"[""51G-429.71""]",[1],1,0.953880250453949,,"[""51G-429.71""]",True,"[""51G-429.71""]",[1],"[""51G-429.71""]",CarLongPlateGen3233.jpg
"[""62Y-6490""]",[1],1,0.925499677658081,,"[""62Y\u00b76490""]",True,"[""62Y-6490""]",[1],"[""62Y-6490""]",CarLongPlateGen3241.jpg
"[""51F-617.12""]",[1],1,0.9194981455802917,,"[""51F-617.12""]",True,"[""51F-617.12""]",[1],"[""51F-617.12""]",CarLongPlateGen325.jpg
"[""60A-038.68""]",[1],1,0.9320833086967468,,"[""60A-03B68""]",True,"[""60A-038.68""]",[1],"[""60A-038.68""]",CarLongPlateGen3253.jpg
"[""51G-513.32""]",[1],1,0.9471859931945801,,"[""51G51332""]",True,"[""51G-513.32""]",[1],"[""51G-513.32""]",CarLongPlateGen3265.jpg
"[""5TG-00672""]",[1],1,0.9463988542556763,,"[""5TG-00672""]",True,"[""5TG-00672""]",[1],"[""5TG-00672""]",CarLongPlateGen3279.jpg
"[""F-574.93""]",[1],1,0.9342753291130066,,"[""F-574.93""]",True,"[""F-574.93""]",[1],"[""F-574.93""]",CarLongPlateGen3283.jpg
"[""51G-373.07""]",[1],1,0.9217811226844788,,"[""51G-373.07""]",True,"[""51G-373.07""]",[1],"[""51G-373.07""]",CarLongPlateGen329.jpg
"[""51F-207.54""]",[1],1,0.9412234425544739,,"[""51F\u00b7207.54""]",True,"[""51F-207.54""]",[1],"[""51F-207.54""]",CarLongPlateGen3297.jpg
"[""51A-853.25""]",[1],1,0.9483462572097778,,"[""51A85325""]",True,"[""51A-853.25""]",[1],"[""51A-853.25""]",CarLongPlateGen3303.jpg
"[""51163044""]",[1],1,0.9103862047195435,,"[""511 630:44""]",True,"[""51163044""]",[1],"[""51163044""]",CarLongPlateGen331.jpg
"[""51A-691.72""]",[1],1,0.9548162817955017,,"[""51A-691.72""]",True,"[""51A-691.72""]",[1],"[""51A-691.72""]",CarLongPlateGen3337.jpg
"[""51G-102.09""]",[1],1,0.9594592452049255,,"[""51G-102.09""]",True,"[""51G-102.09""]",[1],"[""51G-102.09""]",CarLongPlateGen3339.jpg
"[""51G-513.32""]",[1],1,0.958615243434906,,"[""51G-513.32""]",True,"[""51G-513.32""]",[1],"[""51G-513.32""]",CarLongPlateGen3343.jpg
"[""51F-155.85""]",[1],1,0.9605096578598022,,"[""51F-155.85""]",True,"[""51F-155.85""]",[1],"[""51F-155.85""]",CarLongPlateGen3345.jpg
"[""30V-3993""]",[1],1,0.957833468914032,,"[""30V-3993""]",True,"[""30V-3993""]",[1],"[""30V-3993""]",CarLongPlateGen3347.jpg
"[""611-161.59""]",[1],1,0.9147487282752991,,"[""611-161.59""]",True,"[""611-161.59""]",[1],"[""611-161.59""]",CarLongPlateGen337.jpg
"[""51F-069.48""]",[1],1,0.9523086547851562,,"[""51F-069.48""]",True,"[""51F-069.48""]",[1],"[""51F-069.48""]",CarLongPlateGen3393.jpg
"[""51F-882.70""]",[1],1,0.9483462572097778,,"[""51F-882.70""]",True,"[""51F-882.70""]",[1],"[""51F-882.70""]",CarLongPlateGen3401.jpg
"[""51F-446.14""]",[1],1,0.9539660811424255,,"[""51F-44614""]",True,"[""51F-446.14""]",[1],"[""51F-446.14""]",CarLongPlateGen3423.jpg
"[""51A-111.22""]",[1],1,0.9533619284629822,,"[""51A-111.22""]",True,"[""51A-111.22""]",[1],"[""51A-111.22""]",CarLongPlateGen3429.jpg
"[""51F-755.85""]",[1],1,0.9488224983215332,,"[""51F75585""]",True,"[""51F-755.85""]",[1],"[""51F-755.85""]",CarLongPlateGen3433.jpg
"[""51F-222.61""]",[1],1,0.9514138102531433,,"[""51F22261""]",True,"[""51F-222.61""]",[1],"[""51F-222.61""]",CarLongPlateGen3437.jpg
"[""1F-04275""]",[1],1,0.9261703491210938,,"[""1F-04275""]",True,"[""1F-04275""]",[1],"[""1F-04275""]",CarLongPlateGen3447.jpg
"[""J1G-21670""]",[1],1,0.9476723670959473,,"[""J1G-21670""]",True,"[""J1G-21670""]",[1],"[""J1G-21670""]",CarLongPlateGen3455.jpg
"[""51A-724.44""]",[1],1,0.9598374962806702,,"[""51A72444""]",True,"[""51A-724.44""]",[1],"[""51A-724.44""]",CarLongPlateGen3461.jpg
"[""51A-012.04""]",[1],1,0.9515040516853333,,"[""51A\u00b7012\u00b704""]",True,"[""51A-012.04""]",[1],"[""51A-012.04""]",CarLongPlateGen3467.jpg
"[""51A-853.25""]",[1],1,0.9345147609710693,,"[""51A-85325""]",True,"[""51A-853.25""]",[1],"[""51A-853.25""]",CarLongPlateGen3473.jpg
"[""51G-217.48""]",[1],1,0.9402433633804321,,"[""51G-21748""]",True,"[""51G-217.48""]",[1],"[""51G-217.48""]",CarLongPlateGen3479.jpg
"[""51F-079.73""]",[1],1,0.9531880021095276,,"[""51F-07973""]",True,"[""51F-079.73""]",[1],"[""51F-079.73""]",CarLongPlateGen3517.jpg
"[""51G-513.32""]",[1],1,0.9570375084877014,,"[""51G-513.32""]",True,"[""51G-513.32""]",[1],"[""51G-513.32""]",CarLongPlateGen3541.jpg
"[""51A-897.14""]",[1],1,0.9491062164306641,,"[""51A-897.14""]",True,"[""51A-897.14""]",[1],"[""51A-897.14""]",CarLongPlateGen3557.jpg
"[""1F-491.42""]",[1],1,0.9233161807060242,,"[""1F-491.42""]",True,"[""1F-491.42""]",[1],"[""1F-491.42""]",CarLongPlateGen3559.jpg
"[""51B-216.86""]",[1],1,0.9547319412231445,,"[""51B21686""]",True,"[""51B-216.86""]",[1],"[""51B-216.86""]",CarLongPlateGen3563.jpg
"[""51A-961.41""]",[1],1,0.9424007534980774,,"[""51A-96141""]",True,"[""51A-961.41""]",[1],"[""51A-961.41""]",CarLongPlateGen3569.jpg
"[""50LD-044.11""]",[1],1,0.9515940546989441,,"[""50LD-044.11""]",True,"[""50LD-044.11""]",[1],"[""50LD-044.11""]",CarLongPlateGen3573.jpg
"[""51F-446.14""]",[1],1,0.9435559511184692,,"[""51F:44614""]",True,"[""51F-446.14""]",[1],"[""51F-446.14""]",CarLongPlateGen3577.jpg
"[""51A-720.78""]",[1],1,0.9566342234611511,,"[""51A\u00b7720\u00b778""]",True,"[""51A-720.78""]",[1],"[""51A-720.78""]",CarLongPlateGen3583.jpg
"[""51C-593.23""]",[1],1,0.954308032989502,,"[""51C-59323""]",True,"[""51C-593.23""]",[1],"[""51C-593.23""]",CarLongPlateGen3593.jpg
"[""51F-222.61""]",[1],1,0.9497627019882202,,"[""51F22261""]",True,"[""51F-222.61""]",[1],"[""51F-222.61""]",CarLongPlateGen3597.jpg
"[""30V-3993""]",[1],1,0.9441768527030945,,"[""30V\u00b73993""]",True,"[""30V-3993""]",[1],"[""30V-3993""]",CarLongPlateGen3603.jpg
"[""51F-079.73""]",[1],1,0.9554855227470398,,"[""51F-079.73""]",True,"[""51F-079.73""]",[1],"[""51F-079.73""]",CarLongPlateGen3613.jpg
"[""51F-161.59""]",[1],1,0.9532750844955444,,"[""51F-16159""]",True,"[""51F-161.59""]",[1],"[""51F-161.59""]",CarLongPlateGen3623.jpg
"[""61A-229.59""]",[1],1,0.9339146018028259,,"[""61A-229.59""]",True,"[""61A-229.59""]",[1],"[""61A-229.59""]",CarLongPlateGen3625.jpg
"[""51F-446.14""]",[1],1,0.9466953873634338,,"[""51F-44614""]",True,"[""51F-446.14""]",[1],"[""51F-446.14""]",CarLongPlateGen3645.jpg
"[""29A-517.96""]",[1],1,0.9378969073295593,,"[""29A-517.96""]",True,"[""29A-517.96""]",[1],"[""29A-517.96""]",CarLongPlateGen3647.jpg
"[""51F-222.61""]",[1],1,0.939024806022644,,"[""51F-222.61""]",True,"[""51F-222.61""]",[1],"[""51F-222.61""]",CarLongPlateGen3661.jpg
"[""5010-044.11""]",[1],1,0.9234544038772583,,"[""5010-044.11""]",True,"[""5010-044.11""]",[1],"[""5010-044.11""]",CarLongPlateGen3691.jpg
"[""52Y-6490""]",[1],1,0.9139840602874756,,"[""52Y\u00b76490""]",True,"[""52Y-6490""]",[1],"[""52Y-6490""]",CarLongPlateGen37.jpg
"[""51F-075.68""]",[1],1,0.7606506943702698,,"[""51F07568""]",False,"[""51F-075.68""]",[1],"[""51F-075.68""]",CarLongPlateGen371.jpg
"[""51G-473.40""]",[1],1,0.9478657245635986,,"[""51G-47340""]",True,"[""51G-473.40""]",[1],"[""51G-473.40""]",CarLongPlateGen3713.jpg
"[""51A-012.04""]",[1],1,0.9523086547851562,,"[""51A-012.04""]",True,"[""51A-012.04""]",[1],"[""51A-012.04""]",CarLongPlateGen3737.jpg
"[""51F-079.73""]",[1],1,0.9605096578598022,,"[""51F-07973""]",True,"[""51F-079.73""]",[1],"[""51F-079.73""]",CarLongPlateGen3739.jpg
"[""51F-630.34""]",[1],1,0.9535353183746338,,"[""51F-63034""]",True,"[""51F-630.34""]",[1],"[""51F-630.34""]",CarLongPlateGen3747.jpg
"[""51A-775.29""]",[1],1,0.885433554649353,,"[""51A\u00b777529""]",False,"[""51A-775.29""]",[1],"[""51A-775.29""]",CarLongPlateGen375.jpg
"[""51G-510.08""]",[1],1,0.9412234425544739,,"[""51G510.08""]",True,"[""51G-510.08""]",[1],"[""51G-510.08""]",CarLongPlateGen3753.jpg
"[""51F-446.14""]",[1],1,0.9591543078422546,,"[""51F-44614""]",True,"[""51F-446.14""]",[1],"[""51F-446.14""]",CarLongPlateGen3759.jpg
"[""51F-244.03""]",[1],1,0.9566342234611511,,"[""51F-244.03""]",True,"[""51F-244.03""]",[1],"[""51F-244.03""]",CarLongPlateGen3761.jpg
"[""81FB-749N""]",[1],1,0.8949732184410095,,"[""b1F\u00b7b74.9N""]",False,"[""81FB-749N""]",[1],"[""81FB-749N""]",CarLongPlateGen377.jpg
"[""51F-048.77""]",[1],1,0.9506864547729492,,"[""51F\u00b7048.77""]",True,"[""51F-048.77""]",[1],"[""51F-048.77""]",CarLongPlateGen3775.jpg
"[""51F-132.51""]",[1],1,0.9509603977203369,,"[""51F-132.51""]",True,"[""51F-132.51""]",[1],"[""51F-132.51""]",CarLongPlateGen3789.jpg
"[""29A-239.50""]",[1],1,0.9325762391090393,,"[""29A-23950""]",True,"[""29A-239.50""]",[1],"[""29A-239.50""]",CarLongPlateGen3793.jpg
"[""51F-778.36""]",[1],1,0.929951012134552,,"[""51F-77836""]",True,"[""51F-778.36""]",[1],"[""51F-778.36""]",CarLongPlateGen3799.jpg
"[""51F-984.66""]",[1],1,0.9385759830474854,,"[""51F 98466""]",True,"[""51F-984.66""]",[1],"[""51F-984.66""]",CarLongPlateGen3801.jpg
"[""81N-1N28920""]",[1],1,0.8966140151023865,,"[""B1N1N28920""]",False,"[""81N-1N28920""]",[1],"[""81N-1N28920""]",CarLongPlateGen381.jpg
"[""60A-359.81""]",[1],1,0.941439151763916,,"[""60A-359.81""]",True,"[""60A-359.81""]",[1],"[""60A-359.81""]",CarLongPlateGen3817.jpg
"[""61A-229.59""]",[1],1,0.9491062164306641,,"[""61A-229.59""]",True,"[""61A-229.59""]",[1],"[""61A-229.59""]",CarLongPlateGen3847.jpg
"[""51G-513.32""]",[1],1,0.9535353183746338,,"[""51G-513.32""]",True,"[""51G-513.32""]",[1],"[""51G-513.32""]",CarLongPlateGen3863.jpg
"[""60A-359.81""]",[1],1,0.9472835659980774,,"[""60A-359.81""]",True,"[""60A-359.81""]",[1],"[""60A-359.81""]",CarLongPlateGen3869.jpg
"[""51F-590.11""]",[1],1,0.9533619284629822,,"[""51F\u00b7590.11""]",True,"[""51F-590.11""]",[1],"[""51F-590.11""]",CarLongPlateGen3875.jpg
"[""51F-789.04""]",[1],1,0.9465966820716858,,"[""51F-789.04""]",True,"[""51F-789.04""]",[1],"[""51F-789.04""]",CarLongPlateGen3879.jpg
"[""51G-519.36""]",[1],1,0.9589241147041321,,"[""51G-519.36""]",True,"[""51G-519.36""]",[1],"[""51G-519.36""]",CarLongPlateGen3881.jpg
"[""29A-239.50""]",[1],1,0.95123291015625,,"[""29A-239.50""]",True,"[""29A-239.50""]",[1],"[""29A-239.50""]",CarLongPlateGen3889.jpg
"[""51G-100.98""]",[1],1,0.9127477407455444,,"[""51G10098""]",True,"[""51G-100.98""]",[1],"[""51G-100.98""]",CarLongPlateGen401.jpg
"[""5118-42000""]",[1],1,0.7316341996192932,,"[""5118-42000""]",False,"[""5118-42000""]",[1],"[""5118-42000""]",CarLongPlateGen417.jpg
"[""S1189270""]",[1],1,0.8752548694610596,,"[""S11 89270""]",False,"[""S1189270""]",[1],"[""S1189270""]",CarLongPlateGen429.jpg
"[""51F-244.03""]",[1],1,0.8629302382469177,,"[""S1F-24403""]",False,"[""51F-244.03""]",[1],"[""51F-244.03""]",CarLongPlateGen437.jpg
"[""51G-217.97""]",[1],1,0.9370958209037781,,"[""51G-217.97""]",True,"[""51G-217.97""]",[1],"[""51G-217.97""]",CarLongPlateGen445.jpg
"[""51-79512""]",[1],1,0.9044819474220276,,"[""51\u0413-79512""]",True,"[""51-79512""]",[1],"[""51-79512""]",CarLongPlateGen45.jpg
"[""LN1R20754""]",[1],1,0.723504900932312,,"[""LN1R20754""]",False,"[""LN1R20754""]",[1],"[""LN1R20754""]",CarLongPlateGen451.jpg
"[""51A-775.29""]",[1],1,0.9081302285194397,,"[""51A-77529""]",True,"[""51A-775.29""]",[1],"[""51A-775.29""]",CarLongPlateGen465.jpg
"[""B11110247""]",[1],1,0.8369547128677368,,"[""B11110247""]",False,"[""B11110247""]",[1],"[""B11110247""]",CarLongPlateGen469.jpg
"[""51F-382.70""]",[1],1,0.8254490494728088,,"[""S1F 38270""]",False,"[""51F-382.70""]",[1],"[""51F-382.70""]",CarLongPlateGen471.jpg
"[""61F-220.29""]",[1],1,0.9053223133087158,,"[""61F-220.29""]",True,"[""61F-220.29""]",[1],"[""61F-220.29""]",CarLongPlateGen473.jpg
"[""51G-216.70""]",[1],1,0.9187722206115723,,"[""51G21670""]",True,"[""51G-216.70""]",[1],"[""51G-216.70""]",CarLongPlateGen477.jpg
"[""51598.01""]",[1],1,0.9159594178199768,,"[""51\u0413 598.01""]",True,"[""51598.01""]",[1],"[""51598.01""]",CarLongPlateGen479.jpg
"[""51106948""]",[1],1,0.8504685759544373,,"[""511 06948""]",False,"[""51106948""]",[1],"[""51106948""]",CarLongPlateGen487.jpg
"[""51F-8A2.70""]",[1],1,0.8949732184410095,,"[""51F-8A270""]",False,"[""51F-8A2.70""]",[1],"[""51F-8A2.70""]",CarLongPlateGen497.jpg
"[""869.88""]",[1],1,0.6873152852058411,,"[""869.88""]",False,"[""869.88""]",[1],"[""869.88""]",CarLongPlateGen501.jpg
"[""T1G10209""]",[1],1,0.7084143161773682,,"[""T1G 10209""]",False,"[""T1G10209""]",[1],"[""T1G10209""]",CarLongPlateGen509.jpg
"[""17188V15""]",[1],1,0.7424216866493225,,"[""17188V15""]",False,"[""17188V15""]",[1],"[""17188V15""]",CarLongPlateGen515.jpg
"[""51F-155.85""]",[1],1,0.9209320545196533,,"[""51F15585""]",True,"[""51F-155.85""]",[1],"[""51F-155.85""]",CarLongPlateGen529.jpg
"[""82A-05518F""]",[1],1,0.8104788661003113,,"[""B2A-05518F""]",False,"[""82A-05518F""]",[1],"[""82A-05518F""]",CarLongPlateGen549.jpg
"[""51F-508.81""]",[1],1,0.9162596464157104,,"[""51F-50881""]",True,"[""51F-508.81""]",[1],"[""51F-508.81""]",CarLongPlateGen551.jpg
"[""5161009G""]",[1],1,0.8814108967781067,,"[""5161009G""]",False,"[""5161009G""]",[1],"[""5161009G""]",CarLongPlateGen575.jpg
"[""51FG-1212""]",[1],1,0.9234544038772583,,"[""51F G12.12""]",True,"[""51FG-1212""]",[1],"[""51FG-1212""]",CarLongPlateGen585.jpg
"[""RMA200444""]",[1],1,0.7994422912597656,,"[""RMA 200444""]",False,"[""RMA200444""]",[1],"[""RMA200444""]",CarLongPlateGen589.jpg
"[""51G-014.40""]",[1],1,0.9054896235466003,,"[""51G014.40""]",True,"[""51G-014.40""]",[1],"[""51G-014.40""]",CarLongPlateGen601.jpg
"[""51A-961.41""]",[1],1,0.8449215292930603,,"[""51A-96141""]",False,"[""51A-961.41""]",[1],"[""51A-961.41""]",CarLongPlateGen625.jpg
"[""511-16159""]",[1],1,0.9132132530212402,,"[""511-16159""]",True,"[""511-16159""]",[1],"[""511-16159""]",CarLongPlateGen633.jpg
"[""51G-42A.61""]",[1],1,0.9216402173042297,,"[""51G-42A61""]",True,"[""51G-42A.61""]",[1],"[""51G-42A.61""]",CarLongPlateGen661.jpg
"[""51A-961.41""]",[1],1,0.9192084670066833,,"[""51A96141""]",True,"[""51A-961.41""]",[1],"[""51A-961.41""]",CarLongPlateGen665.jpg
"[""MUA-02888""]",[1],1,0.8438951373100281,,"[""MUA-02888""]",False,"[""MUA-02888""]",[1],"[""MUA-02888""]",CarLongPlateGen667.jpg
"[""51F-089481""]",[1],1,0.8725647330284119,,"[""51F\u00b7089481""]",False,"[""51F-089481""]",[1],"[""51F-089481""]",CarLongPlateGen67.jpg
"[""51F-24A019""]",[1],1,0.7352616190910339,,"[""S1F 24A019""]",False,"[""51F-24A019""]",[1],"[""51F-24A019""]",CarLongPlateGen677.jpg
"[""51F-695.45""]",[1],1,0.9274948239326477,,"[""51F-69545""]",True,"[""51F-695.45""]",[1],"[""51F-695.45""]",CarLongPlateGen681.jpg
"[""51G-216.70""]",[1],1,0.9216402173042297,,"[""51G21670""]",True,"[""51G-216.70""]",[1],"[""51G-216.70""]",CarLongPlateGen691.jpg
"[""G71-0G988""]",[1],1,0.9031234383583069,,"[""G71-0G988""]",True,"[""G71-0G988""]",[1],"[""G71-0G988""]",CarLongPlateGen7.jpg
"[""20V-3993""]",[1],1,0.8856314420700073,,"[""20V-3993""]",False,"[""20V-3993""]",[1],"[""20V-3993""]",CarLongPlateGen701.jpg
"[""61163034""]",[1],1,0.9024378061294556,,"[""611 63034""]",True,"[""61163034""]",[1],"[""61163034""]",CarLongPlateGen713.jpg
"[""51G-702.09""]",[1],1,0.922062337398529,,"[""51G 70209""]",True,"[""51G-702.09""]",[1],"[""51G-702.09""]",CarLongPlateGen721.jpg
"[""60A-359.81""]",[1],1,0.9086179733276367,,"[""G0A35981""]",True,"[""60A-359.81""]",[1],"[""60A-359.81""]",CarLongPlateGen727.jpg
"[""51A-961.41""]",[1],1,0.8834372758865356,,"[""51A-96141""]",False,"[""51A-961.41""]",[1],"[""51A-961.41""]",CarLongPlateGen733.jpg
"[""62A-051.95""]",[1],1,0.9017477631568909,,"[""G2A 05195""]",True,"[""62A-051.95""]",[1],"[""62A-051.95""]",CarLongPlateGen747.jpg
"[""481005137""]",[1],1,0.6993570923805237,,"[""481005137""]",False,"[""481005137""]",[1],"[""481005137""]",CarLongPlateGen75.jpg
"[""61A-395.34""]",[1],1,0.9121235609054565,,"[""61A-39534""]",True,"[""61A-395.34""]",[1],"[""61A-395.34""]",CarLongPlateGen751.jpg
"[""51F-222.81""]",[1],1,0.8964328765869141,,"[""51F22281""]",False,"[""51F-222.81""]",[1],"[""51F-222.81""]",CarLongPlateGen757.jpg
[],[],0,0.0,,[],False,[],[],[],CarLongPlateGen761.jpg
"[""511-590.11""]",[1],1,0.9118099808692932,,"[""511-590.11""]",True,"[""511-590.11""]",[1],"[""511-590.11""]",CarLongPlateGen763.jpg
"[""61A-300.01""]",[1],1,0.9063219428062439,,"[""G1A30001""]",True,"[""61A-300.01""]",[1],"[""61A-300.01""]",CarLongPlateGen765.jpg
"[""GH451X2""]",[1],1,0.7348812818527222,,"[""GH451X2""]",False,"[""GH451X2""]",[1],"[""GH451X2""]",CarLongPlateGen791.jpg
"[""51A-909.05""]",[1],1,0.9121235609054565,,"[""51A90905""]",True,"[""51A-909.05""]",[1],"[""51A-909.05""]",CarLongPlateGen795.jpg
[],[],0,0.0,,[],False,[],[],[],CarLongPlateGen807.jpg
"[""51FD-5532""]",[1],1,0.8848377466201782,,"[""51F D5532""]",False,"[""51FD-5532""]",[1],"[""51FD-5532""]",CarLongPlateGen813.jpg
"[""51A-775.29""]",[1],1,0.8621196746826172,,"[""51A775.29""]",False,"[""51A-775.29""]",[1],"[""51A-775.29""]",CarLongPlateGen819.jpg
"[""81A-052.22""]",[1],1,0.8402590155601501,,"[""B1A 05222""]",False,"[""81A-052.22""]",[1],"[""81A-052.22""]",CarLongPlateGen829.jpg
"[""61MD-1202""]",[1],1,0.889720618724823,,"[""GIMD1202""]",False,"[""61MD-1202""]",[1],"[""61MD-1202""]",CarLongPlateGen833.jpg
"[""61RG-1212""]",[1],1,0.898944079875946,,"[""G1R-G1Z12""]",False,"[""61RG-1212""]",[1],"[""61RG-1212""]",CarLongPlateGen837.jpg
"[""5145123""]",[1],1,0.6576483845710754,,"[""5145123""]",False,"[""5145123""]",[1],"[""5145123""]",CarLongPlateGen845.jpg
"[""511-753-26""]",[1],1,0.8389438390731812,,"[""511-753-26""]",False,"[""511-753-26""]",[1],"[""511-753-26""]",CarLongPlateGen857.jpg
"[""510-513.32""]",[1],1,0.9329437017440796,,"[""510-513.32""]",True,"[""510-513.32""]",[1],"[""510-513.32""]",CarLongPlateGen859.jpg
"[""2HA-101240""]",[1],1,0.6428809762001038,,"[""2HA-101240""]",False,"[""2HA-101240""]",[1],"[""2HA-101240""]",CarLongPlateGen869.jpg
"[""51F-692.59""]",[1],1,0.9149009585380554,,"[""51F-692.59""]",True,"[""51F-692.59""]",[1],"[""51F-692.59""]",CarLongPlateGen881.jpg
"[""29A-238.50""]",[1],1,0.896251380443573,,"[""29A 23850""]",False,"[""29A-238.50""]",[1],"[""29A-238.50""]",CarLongPlateGen887.jpg
"[""30V-3993""]",[1],1,0.9192084670066833,,"[""30V-3993""]",True,"[""30V-3993""]",[1],"[""30V-3993""]",CarLongPlateGen905.jpg
"[""51A-759.32""]",[1],1,0.878835141658783,,"[""51A75932""]",False,"[""51A-759.32""]",[1],"[""51A-759.32""]",CarLongPlateGen909.jpg
"[""M0A-35481""]",[1],1,0.9107043743133545,,"[""M0A-35481""]",True,"[""M0A-35481""]",[1],"[""M0A-35481""]",CarLongPlateGen911.jpg
"[""51759291""]",[1],1,0.9010533690452576,,"[""51759291""]",True,"[""51759291""]",[1],"[""51759291""]",CarLongPlateGen925.jpg
